Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units
NSRDB,1033612,-,-,-,28.53,-81.38,0,31,-5,w/m2,w/m2
Year,Month,Day,Hour,Minute,DNI,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2019,1,18,13,30,633,2,1.7,353,63.8,14.1,1018
2019,1,18,14,30,812,1.6,1.6,179,53.51,17.4,1018
2019,1,18,15,30,892,1.3,1.6,2,42.62,20.6,1018
2019,1,18,16,30,927,0.9,1.6,8,35.66,22.4,1017
2019,1,18,17,30,937,0.6,1.7,168,34.3,23.3,1016
2019,1,18,18,30,925,0.5,1.7,309,34.38,24,1015
2019,1,18,19,30,885,0.6,1.7,302,35.73,24.1,1015
2019,1,18,20,30,720,0.7,1.7,322,38.06,23.5,1015
2019,1,18,21,30,422,0.7,1.7,187,44.61,21.6,1015
2019,1,18,22,30,87,0.9,1.8,52,55.57,19.1,1015
2019,1,18,23,30,0,1,1.8,66,55.94,18,1015
2019,1,19,0,30,0,1.1,1.8,93,63.32,16.3,1016
2019,1,19,1,30,0,1.2,1.9,109,68.82,15,1016
2019,1,19,2,30,0,1.3,1.9,122,75.77,14,1016
2019,1,19,3,30,0,1.3,1.9,133,81.95,13.3,1016
2019,1,19,4,30,0,1.3,1.9,142,87.37,12.8,1015
2019,1,19,5,30,0,1.2,1.8,150,92.57,12.4,1015
2019,1,19,6,30,0,1.2,1.8,156,96.42,12.2,1015
2019,1,19,7,30,0,1.2,1.8,161,98.59,12.3,1014
2019,1,19,8,30,0,1.1,1.8,164,100,12.4,1014
2019,1,19,9,30,0,1.1,1.8,165,100,12.3,1014
2019,1,19,10,30,0,1.2,1.8,164,100,12.2,1014
2019,1,19,11,30,0,1.2,1.8,164,100,12.5,1014
2019,1,19,12,30,124,1.7,1.9,166,94.84,14.3,1014
2019,1,19,13,30,402,2.2,1.9,167,83.59,16.8,1015
2019,1,19,14,30,433,2.6,1.9,169,72.99,19.4,1015
2019,1,19,15,30,419,3.4,1.9,177,60.38,22.1,1014
2019,1,19,16,30,345,3.9,2,185,49.8,23.6,1013
2019,1,19,17,30,581,4,2.2,191,46.32,24.4,1012
2019,1,19,18,30,459,3.9,2.3,194,44.9,24.6,1011
2019,1,19,19,30,529,3.7,2.4,194,44.92,24.5,1010
2019,1,19,20,30,424,3,2.5,193,47.81,23.9,1009
2019,1,19,21,30,449,2,2.6,190,58.2,22,1009
2019,1,19,22,30,206,1.7,2.8,187,64.23,20,1009
2019,1,19,23,30,0,1.8,2.9,188,65.67,19.4,1009
2019,1,20,0,30,0,2.6,3.3,196,68.16,19.2,1009
2019,1,20,1,30,0,3.3,3.4,198,70.96,19.1,1009
2019,1,20,2,30,0,4,3.4,197,74.99,18.9,1009
2019,1,20,3,30,0,4.2,3.4,194,78.48,18.5,1008
2019,1,20,4,30,0,4.2,3.4,191,81.96,17.9,1007
2019,1,20,5,30,0,4.5,3.4,191,84.44,17.5,1006
2019,1,20,6,30,0,5.1,3.6,195,86.53,17.5,1006
2019,1,20,7,30,0,5.4,3.8,201,89.55,17.6,1005
2019,1,20,8,30,0,5.7,4,208,92.2,17.9,1004
2019,1,20,9,30,0,5.7,4.1,221,94.42,18.5,1004
2019,1,20,10,30,0,5.5,4,243,99.09,18.4,1004
2019,1,20,11,30,0,5.5,3.6,266,100,17.2,1006
2019,1,20,12,30,15,5.2,3,277,92.72,16.1,1007
2019,1,20,13,30,422,5.6,2.3,279,86.82,16.2,1008
2019,1,20,14,30,203,6.9,1.5,278,79.1,16.6,1009
2019,1,20,15,30,580,7.5,1.2,276,65.59,16.7,1010
2019,1,20,16,30,247,7.4,1.1,276,58.7,17,1010
2019,1,20,17,30,95,7.4,1,278,55.88,17.2,1009
2019,1,20,18,30,213,7.4,1,281,55.81,16.9,1009
2019,1,20,19,30,247,7.2,0.9,283,57.98,15.8,1010
2019,1,20,20,30,216,6.7,0.9,286,60.53,14.3,1011
2019,1,20,21,30,656,5.6,0.9,289,64.14,12.4,1012
2019,1,20,22,30,287,4.5,0.8,294,69.11,10.6,1013
2019,1,20,23,30,0,4,0.8,296,72.37,9.8,1013
2019,1,21,0,30,0,3.6,0.6,307,79.59,8.3,1015
2019,1,21,1,30,0,3.9,0.6,313,81.86,7.5,1017
2019,1,21,2,30,0,4,0.5,318,81.06,6.8,1018
2019,1,21,3,30,0,3.6,0.5,320,80.27,6.1,1019
2019,1,21,4,30,0,3.2,0.5,320,82.35,5.4,1019
2019,1,21,5,30,0,2.9,0.5,319,85.6,4.7,1019
2019,1,21,6,30,0,2.5,0.6,319,89,4.1,1019
2019,1,21,7,30,0,2.5,0.6,322,91.76,3.6,1019
2019,1,21,8,30,0,2.7,0.6,328,93.57,3.2,1019
2019,1,21,9,30,0,2.9,0.7,333,95.45,2.7,1019
2019,1,21,10,30,0,2.9,0.7,336,96.41,2.2,1020
2019,1,21,11,30,0,2.9,0.6,340,94.89,2,1021
2019,1,21,12,30,214,3.3,0.6,346,85.25,3.1,1021
2019,1,21,13,30,727,3.6,0.6,354,67.16,5.7,1022
2019,1,21,14,30,881,3.6,0.6,181,54.17,8.6,1023
2019,1,21,15,30,946,3.7,0.7,6,46.7,11.3,1023
2019,1,21,16,30,980,3.9,0.7,11,41.65,13.6,1023
2019,1,21,17,30,986,4.2,0.8,17,39.37,15.2,1022
2019,1,21,18,30,975,4.4,0.8,21,39.73,16,1022
2019,1,21,19,30,939,4.5,0.9,26,42.43,15.9,1021
2019,1,21,20,30,872,4.4,0.9,29,47.55,14.9,1022
2019,1,21,21,30,731,3.8,0.9,29,56.22,12.9,1022
2019,1,21,22,30,354,3.1,0.9,23,68.9,10.5,1023
2019,1,21,23,30,0,2.9,1,19,78.52,9.3,1024
2019,1,22,0,30,0,2.3,1.1,11,89.99,8,1024
2019,1,22,1,30,0,2,1.1,10,97.19,7.5,1025
2019,1,22,2,30,0,1.8,1.2,15,100,7.5,1025
2019,1,22,3,30,0,1.7,1.2,25,100,7.6,1024
2019,1,22,4,30,0,1.7,1.2,42,100,8,1024
2019,1,22,5,30,0,1.9,1.3,59,100,8.8,1024
2019,1,22,6,30,0,2.1,1.3,69,98.51,9.5,1023
2019,1,22,7,30,0,2.1,1.3,75,94.87,10.2,1023
2019,1,22,8,30,0,2.2,1.3,78,91.62,10.9,1023
2019,1,22,9,30,0,2.4,1.3,79,90.18,11.3,1023
2019,1,22,10,30,0,2.5,1.3,80,89.34,11.5,1023
2019,1,22,11,30,0,2.9,1.3,82,85,12.3,1024
2019,1,22,12,30,90,3.7,1.4,84,74.22,14.6,1025
2019,1,22,13,30,553,4.6,1.4,89,64.77,17.4,1025
2019,1,22,14,30,761,5.3,1.4,96,57.53,19.5,1026
2019,1,22,15,30,766,5.7,1.5,100,52.69,20.9,1026
2019,1,22,16,30,734,5.8,1.5,102,50.4,21.8,1025
2019,1,22,17,30,810,5.8,1.6,103,49.59,22.2,1024
2019,1,22,18,30,773,5.8,1.6,104,50.15,22.1,1024
2019,1,22,19,30,782,5.7,1.6,104,51.94,21.7,1023
2019,1,22,20,30,739,5.3,1.6,105,54.73,20.9,1023
2019,1,22,21,30,612,4.4,1.6,105,59.13,19.7,1023
2019,1,22,22,30,228,3.8,1.6,105,64.97,18.6,1023
2019,1,22,23,30,0,3.8,1.7,105,68.69,18.3,1023
2019,1,23,0,30,0,3.7,1.7,109,73.34,17.8,1024
2019,1,23,1,30,0,3.7,1.7,111,75.85,17.6,1024
2019,1,23,2,30,0,3.8,1.7,113,77.25,17.5,1024
2019,1,23,3,30,0,4,1.7,116,78.14,17.4,1023
2019,1,23,4,30,0,4.1,1.7,118,78.27,17.4,1022
2019,1,23,5,30,0,4.2,1.7,121,78.71,17.3,1022
2019,1,23,6,30,0,4.2,1.7,124,79.15,17.2,1021
2019,1,23,7,30,0,4.2,1.7,127,79.92,17.1,1021
2019,1,23,8,30,0,4,1.7,130,80.62,17.1,1021
2019,1,23,9,30,0,3.7,1.8,133,80.87,17.2,1020
2019,1,23,10,30,0,3.5,1.8,134,81.97,17.1,1020
2019,1,23,11,30,0,3.6,1.8,133,81.27,17.3,1020
2019,1,23,12,30,27,4,1.8,134,76.8,18.3,1020
2019,1,23,13,30,132,4.4,1.9,136,69.43,20.3,1020
2019,1,23,14,30,421,5,1.9,139,61.61,22.3,1020
2019,1,23,15,30,87,5.6,2,144,54.9,23.8,1020
2019,1,23,16,30,20,5.7,2.1,149,51.92,24.8,1019
2019,1,23,17,30,525,5.4,2.2,153,50.64,25.4,1017
2019,1,23,18,30,849,5.1,2.2,157,50.33,25.5,1016
2019,1,23,19,30,407,4.7,2.3,158,51.39,25.2,1015
2019,1,23,20,30,581,4.2,2.3,157,54.31,24.5,1015
2019,1,23,21,30,532,3.6,2.4,152,60.95,23.1,1014
2019,1,23,22,30,177,3.6,2.6,150,68.5,21.6,1014
2019,1,23,23,30,0,3.8,2.6,150,74.16,21,1014
2019,1,24,0,30,0,4.4,2.9,154,82.22,20.2,1014
2019,1,24,1,30,0,4.5,3,158,86.5,20,1014
2019,1,24,2,30,0,4.3,3.2,159,91.17,19.6,1013
2019,1,24,3,30,0,4.1,3.3,158,95.23,19.2,1012
2019,1,24,4,30,0,4.2,3.5,158,97.23,19.1,1011
2019,1,24,5,30,0,4.4,3.8,160,97.83,19.2,1010
2019,1,24,6,30,0,4.7,3.9,161,97.59,19.4,1009
2019,1,24,7,30,0,5.8,3.8,163,97.22,19.6,1008
2019,1,24,8,30,0,6.5,3.8,167,96.64,19.9,1006
2019,1,24,9,30,0,6.6,4,178,96.77,20.2,1007
2019,1,24,10,30,0,7.3,4.4,188,96.27,20.6,1008
2019,1,24,11,30,0,7.8,4.6,193,96.01,20.9,1008
2019,1,24,12,30,1,6.9,4.8,203,96.78,20.9,1009
2019,1,24,13,30,0,5.3,4.7,216,97.94,20.8,1010
2019,1,24,14,30,0,4.6,4.6,229,98.71,20.6,1011
2019,1,24,15,30,9,4.8,4.4,244,97.52,20.1,1011
2019,1,24,16,30,288,4.7,4,254,87.95,19.7,1011
2019,1,24,17,30,318,4.6,3.5,259,74.16,20.3,1010
2019,1,24,18,30,847,4.9,3.3,261,66.77,21.2,1010
2019,1,24,19,30,824,4.9,3.2,261,65.23,21.3,1010
2019,1,24,20,30,770,4.6,2.9,261,65.96,20.7,1010
2019,1,24,21,30,646,3.6,2.5,261,70.76,19.2,1010
2019,1,24,22,30,316,2.7,2.1,264,79.12,17.2,1011
2019,1,24,23,30,0,2.5,1.9,267,81.1,16.3,1012
2019,1,25,0,30,0,2.5,1.5,279,87.77,14.5,1013
2019,1,25,1,30,0,2.7,1.3,288,90.24,13.4,1014
2019,1,25,2,30,0,2.9,1.2,295,93.41,12.2,1014
2019,1,25,3,30,0,2.9,1.1,299,96.28,11.1,1015
2019,1,25,4,30,0,2.7,1.1,301,98.68,10.2,1015
2019,1,25,5,30,0,2.6,1.1,303,100,9.5,1015
2019,1,25,6,30,0,2.8,1.2,306,100,9,1015
2019,1,25,7,30,0,3.2,1.1,312,99.79,8.6,1015
2019,1,25,8,30,0,3.7,1.1,317,98.8,7.9,1016
2019,1,25,9,30,0,3.8,1,321,95.24,6.9,1017
2019,1,25,10,30,0,3.5,0.8,324,92.71,5.8,1018
2019,1,25,11,30,0,3.5,0.6,326,93.58,5.1,1019
2019,1,25,12,30,227,4.1,0.5,330,85.41,5.6,1020
2019,1,25,13,30,736,4.5,0.4,336,66.24,7.4,1020
2019,1,25,14,30,902,4.5,0.4,341,53.73,9.6,1021
2019,1,25,15,30,977,4.3,0.4,344,45.22,11.9,1020
2019,1,25,16,30,1004,4.2,0.5,346,40.26,14,1019
2019,1,25,17,30,942,4.1,0.5,349,36.19,15.5,1018
2019,1,25,18,30,997,3.9,0.6,353,33.89,16.3,1017
2019,1,25,19,30,960,3.6,0.7,180,35.3,16.2,1017
2019,1,25,20,30,893,3.2,0.7,8,37.86,15.5,1017
2019,1,25,21,30,620,2.3,0.8,14,44.66,13.3,1017
2019,1,25,22,30,412,1.6,0.9,17,59.81,10.7,1018
2019,1,25,23,30,0,1.6,0.9,16,63.76,9.6,1018
2019,1,26,0,30,0,1.7,0.9,13,69.47,8.5,1020
2019,1,26,1,30,0,1.7,1,9,73.02,8,1020
2019,1,26,2,30,0,1.8,1,4,75.84,7.8,1020
2019,1,26,3,30,0,2.1,1.1,179,77.26,7.9,1020
2019,1,26,4,30,0,2.2,1.1,354,78.77,8,1020
2019,1,26,5,30,0,2.1,1.2,348,81.99,7.8,1020
2019,1,26,6,30,0,2.3,1.2,346,84.9,7.6,1020
2019,1,26,7,30,0,2.9,1.2,347,85.16,7.7,1020
2019,1,26,8,30,0,3.5,1.2,348,85.97,7.5,1019
2019,1,26,9,30,0,3.6,1.2,349,87.7,7.1,1019
2019,1,26,10,30,0,3.5,1.3,351,89.46,6.8,1019
2019,1,26,11,30,0,3.7,1.4,356,90.43,6.7,1019
2019,1,26,12,30,33,4.1,1.5,180,84.89,7.9,1019
2019,1,26,13,30,588,4.5,1.6,5,71.73,11.1,1019
2019,1,26,14,30,758,4.6,1.6,13,60.84,14.4,1019
2019,1,26,15,30,828,4.4,1.8,16,56.52,16.4,1019
2019,1,26,16,30,728,4.3,1.9,16,54.53,17.4,1018
2019,1,26,17,30,139,4.3,1.9,16,53.72,17.8,1017
2019,1,26,18,30,36,4.3,2,15,53.99,17.6,1016
2019,1,26,19,30,2,4.2,2,12,55.94,16.8,1016
2019,1,26,20,30,11,4.1,1.9,12,59.39,15.5,1016
2019,1,26,21,30,1,3.8,1.9,10,64.46,13.8,1016
2019,1,26,22,30,0,3.7,1.9,7,69.04,12.2,1017
2019,1,26,23,30,0,3.7,1.9,5,68.46,11.6,1017
2019,1,27,0,30,0,3.6,1.9,4,71.85,10.4,1017
2019,1,27,1,30,0,3.6,2,4,72.84,10,1017
2019,1,27,2,30,0,3.6,2.1,3,75.38,9.7,1016
2019,1,27,3,30,0,3.6,2.3,181,77.77,9.7,1016
2019,1,27,4,30,0,3.7,2.4,182,79.84,10,1015
2019,1,27,5,30,0,3.6,2.6,9,81.18,10.6,1014
2019,1,27,6,30,0,3.4,2.7,16,82.54,11.5,1013
2019,1,27,7,30,0,3.6,2.9,19,84.61,12.4,1012
2019,1,27,8,30,0,3.8,3.2,17,87.71,13,1012
2019,1,27,9,30,0,4.1,3.4,20,90.84,13.2,1012
2019,1,27,10,30,0,4.3,3.5,26,93.22,13.2,1011
2019,1,27,11,30,0,4.1,3.5,192,96.56,13.2,1012
2019,1,27,12,30,2,4.6,3.5,356,100,12.7,1013
2019,1,27,13,30,0,5.7,3.5,177,98.89,12.2,1013
2019,1,27,14,30,0,6.2,3.5,2,94.84,12.3,1013
2019,1,27,15,30,1,6.4,3.5,8,92.67,12.8,1012
2019,1,27,16,30,0,7.1,3.5,16,88.86,13.9,1010
2019,1,27,17,30,0,7.1,3.6,18,88.46,14.5,1008
2019,1,27,18,30,0,6.6,3.7,13,91.03,14.3,1008
2019,1,27,19,30,0,6.5,3.7,9,93.74,13.9,1007
2019,1,27,20,30,0,6.6,3.7,183,95.27,13.6,1007
2019,1,27,21,30,63,6.6,3.6,356,97.58,13,1007
2019,1,27,22,30,2,6.7,3.5,354,99.31,12,1007
2019,1,27,23,30,0,6.8,3.5,356,96.47,11.5,1007
2019,1,28,0,30,0,5.8,3.4,355,97.42,10.7,1007
2019,1,28,1,30,0,5.6,3.3,342,98.43,10.2,1008
2019,1,28,2,30,0,5.7,3.2,337,99.74,9.4,1009
2019,1,28,3,30,0,5.8,3.2,344,99.23,8.5,1008
2019,1,28,4,30,0,5.7,3.1,341,98.21,7.7,1008
2019,1,28,5,30,0,5.3,3,338,99.19,6.8,1009
2019,1,28,6,30,0,4.9,2.8,342,98.29,5.8,1009
2019,1,28,7,30,0,4.6,2.6,343,96.75,5.4,1009
2019,1,28,8,30,0,4.3,2.3,338,96.65,5.3,1010
2019,1,28,9,30,0,4.2,1.9,333,96.74,5.4,1010
2019,1,28,10,30,0,3.9,1.6,334,97.38,5.5,1011
2019,1,28,11,30,0,3.7,1.4,334,96.71,5.7,1012
2019,1,28,12,30,36,4.1,1.2,332,93.48,6.4,1012
2019,1,28,13,30,3,4.6,1.1,336,88.63,7.8,1013
2019,1,28,14,30,45,4.7,1.1,343,82.84,9.4,1013
2019,1,28,15,30,783,4.6,1.1,347,76.24,11.1,1013
2019,1,28,16,30,412,4.3,1.1,347,70.81,12.7,1013
2019,1,28,17,30,45,4.1,1.1,348,67.19,13.9,1013
2019,1,28,18,30,28,3.9,1,352,65.14,14.5,1012
2019,1,28,19,30,420,3.7,1,177,64.24,14.7,1012
2019,1,28,20,30,816,3.2,1,3,64.85,14.3,1012
2019,1,28,21,30,714,2.1,1,6,71.71,12.6,1012
2019,1,28,22,30,392,1.2,1,183,86.39,10.1,1013
2019,1,28,23,30,0,1.1,1,359,84.79,9,1013
2019,1,29,0,30,0,1.2,1,351,88.71,7.9,1014
2019,1,29,1,30,0,1.2,1,347,90.62,7.2,1014
2019,1,29,2,30,0,1.3,1,345,91.51,6.7,1014
2019,1,29,3,30,0,1.4,1,342,91.03,6.5,1014
2019,1,29,4,30,0,1.7,1.1,338,90.03,6.6,1014
2019,1,29,5,30,0,1.9,1.1,333,89.6,6.8,1014
2019,1,29,6,30,0,1.9,1.1,331,91.25,6.7,1014
2019,1,29,7,30,0,1.8,1.1,331,95.6,6.1,1014
2019,1,29,8,30,0,1.6,1.1,333,100,5.4,1013
2019,1,29,9,30,0,1.4,1,337,100,4.9,1013
2019,1,29,10,30,0,1.3,1,339,100,4.4,1013
2019,1,29,11,30,0,1.2,1,339,100,4.8,1013
2019,1,29,12,30,213,1.5,1,336,90.39,6.9,1014
2019,1,29,13,30,687,1.5,0.9,318,77.4,10,1014
2019,1,29,14,30,851,1.5,0.9,273,64.88,13.5,1014
2019,1,29,15,30,928,2.1,0.9,238,51.05,16.1,1013
2019,1,29,16,30,964,2.6,0.9,237,50.3,17.3,1013
2019,1,29,17,30,975,2.9,1,243,49.28,18,1011
2019,1,29,18,30,960,3.1,1.2,254,47.89,18.4,1011
2019,1,29,19,30,847,3.2,1.4,265,47.39,18.4,1010
2019,1,29,20,30,490,2.6,1.6,272,49.76,17.7,1011
2019,1,29,21,30,702,1.7,1.8,275,61.85,15.7,1011
2019,1,29,22,30,374,1.2,2,274,77.51,13.2,1011
2019,1,29,23,30,0,1.2,2,273,74.67,12.3,1012
2019,1,30,0,30,0,1.2,2.2,272,77.4,11.6,1013
2019,1,30,1,30,0,1.2,2.2,276,79.17,11.2,1013
2019,1,30,2,30,0,1.2,2.2,283,80.87,10.8,1013
2019,1,30,3,30,0,1.2,2.2,290,81.11,10.7,1013
2019,1,30,4,30,0,1.2,2.2,298,82.34,11,1013
2019,1,30,5,30,0,1.2,2.2,307,85.11,11.2,1014
2019,1,30,6,30,0,1.3,2.2,321,86.87,11.3,1014
2019,1,30,7,30,0,1.7,2.1,336,88.77,11.2,1014
2019,1,30,8,30,0,2.3,2,346,90.99,10.9,1014
2019,1,30,9,30,0,2.9,1.9,350,93.59,10.4,1015
2019,1,30,10,30,0,3.5,1.8,351,94.76,9.7,1016
2019,1,30,11,30,0,3.9,1.7,350,94.23,8.5,1017
2019,1,30,12,30,0,4.2,1.5,350,83.98,7.8,1018
2019,1,30,13,30,0,4.2,1.4,353,67.34,8.3,1018
2019,1,30,14,30,4,3.9,1.3,178,57.87,9.7,1018
2019,1,30,15,30,3,3.6,1.3,1,57.21,10.9,1018
2019,1,30,16,30,15,3.6,1.4,179,59.46,11.5,1018
2019,1,30,17,30,27,3.9,1.4,355,59.38,12,1018
2019,1,30,18,30,164,4.2,1.4,355,58.68,12.5,1018
2019,1,30,19,30,80,4.2,1.4,180,59.36,12.1,1018
2019,1,30,20,30,67,3.8,1.4,7,59.58,11.1,1018
2019,1,30,21,30,82,3.4,1.4,12,61.35,9.7,1019
2019,1,30,22,30,40,3.2,1.3,13,66.4,8.4,1019
2019,1,30,23,30,0,3.2,1.3,13,69.11,7.7,1020
2019,1,31,0,30,0,3.2,1.4,12,73.23,6.9,1021
2019,1,31,1,30,0,3.2,1.5,9,76.63,6.5,1021
2019,1,31,2,30,0,3.2,1.6,6,79.69,6.3,1021
2019,1,31,3,30,0,3.4,1.7,5,81.13,6.3,1021
2019,1,31,4,30,0,3.7,1.7,7,81.54,6.5,1021
2019,1,31,5,30,0,3.7,1.8,12,80.56,6.9,1021
2019,1,31,6,30,0,3.4,1.8,15,81.21,7.2,1021
2019,1,31,7,30,0,3.2,1.9,16,82.67,7.4,1020
2019,1,31,8,30,0,3.2,1.9,16,83.32,7.7,1020
2019,1,31,9,30,0,3.4,2,16,83.62,8.1,1020
2019,1,31,10,30,0,3.6,2.1,17,84.04,8.6,1020
2019,1,31,11,30,0,3.9,2.1,18,83.94,9.2,1021
2019,1,31,12,30,54,4.2,2.2,21,81.4,10.3,1022
2019,1,31,13,30,3,4.4,2.3,25,76.78,12.1,1023
2019,1,31,14,30,46,4.4,2.4,30,73.15,14.1,1023
2019,1,31,15,30,74,4.5,2.5,36,69.72,15.7,1023
2019,1,31,16,30,80,4.6,2.6,44,67.46,16.8,1022
2019,1,31,17,30,44,4.5,2.7,47,67.16,17.2,1021
2019,1,31,18,30,63,4.4,2.7,47,67.6,17.4,1021
2019,1,31,19,30,164,4.2,2.8,48,69.04,17.3,1020
2019,1,31,20,30,156,3.9,2.8,48,71.76,16.9,1020
2019,1,31,21,30,19,3.1,2.9,46,77.98,15.8,1020
2019,1,31,22,30,26,2.5,2.9,45,84.95,14.5,1021
2019,1,31,23,30,0,2.4,2.9,46,87.35,13.9,1021
2019,2,1,0,30,0,1.9,2.9,52,92.62,13.1,1021
2019,2,1,1,30,0,1.7,2.9,57,95.02,12.8,1021
2019,2,1,2,30,0,1.7,2.9,63,95.53,12.9,1021
2019,2,1,3,30,0,1.7,2.9,72,95.22,13.3,1020
2019,2,1,4,30,0,1.8,2.9,80,95.64,13.6,1020
2019,2,1,5,30,0,1.8,3,85,96.35,13.8,1019
2019,2,1,6,30,0,1.9,3,88,97.69,13.9,1019
2019,2,1,7,30,0,1.9,3,88,99.84,13.9,1019
2019,2,1,8,30,0,1.8,3.1,85,100,14,1019
2019,2,1,9,30,0,1.8,3.1,82,100,14.1,1019
2019,2,1,10,30,0,1.9,3.1,81,100,14.3,1019
2019,2,1,11,30,0,2.1,3.2,83,98.66,14.9,1020
2019,2,1,12,30,71,2.8,3.2,87,92.68,16.5,1020
2019,2,1,13,30,251,3.3,3.2,91,89.51,18.3,1020
2019,2,1,14,30,21,3.7,3.3,96,85.13,20.1,1021
2019,2,1,15,30,42,4,3.3,102,78.81,21.7,1020
2019,2,1,16,30,5,4.1,3.3,105,74.32,22.6,1019
2019,2,1,17,30,22,4,3.3,106,71.99,23,1018
2019,2,1,18,30,79,3.8,3.4,104,71.39,23,1017
2019,2,1,19,30,113,3.6,3.5,98,74.37,22.3,1017
2019,2,1,20,30,59,3.2,3.6,90,80.03,21.2,1017
2019,2,1,21,30,41,2.8,3.7,84,87.77,19.9,1017
2019,2,1,22,30,0,2.4,3.7,83,94.54,18.7,1018
2019,2,1,23,30,0,2.2,3.8,83,97.19,18.2,1018
2019,2,2,0,30,0,1.6,3.8,87,100,17.4,1019
2019,2,2,1,30,0,1.5,3.8,93,100,17.2,1019
2019,2,2,2,30,0,1.6,3.8,100,100,17.2,1018
2019,2,2,3,30,0,1.6,3.8,106,100,17.3,1018
2019,2,2,4,30,0,1.5,3.9,112,100,17.4,1018
2019,2,2,5,30,0,1.4,3.9,119,100,17.4,1018
2019,2,2,6,30,0,1.4,3.8,126,100,17.2,1017
2019,2,2,7,30,0,1.2,3.7,130,100,16.8,1017
2019,2,2,8,30,0,1.2,3.6,131,100,16.5,1017
2019,2,2,9,30,0,1.1,3.6,131,100,16.2,1017
2019,2,2,10,30,0,1.1,3.6,130,100,16,1017
2019,2,2,11,30,0,1.1,3.5,129,100,16.4,1017
2019,2,2,12,30,3,1.5,3.5,125,95.6,17.8,1018
2019,2,2,13,30,30,2,3.5,124,92.07,19.8,1018
2019,2,2,14,30,129,2.1,3.5,125,86.04,21.7,1018
2019,2,2,15,30,562,2.1,3.5,120,79.7,23.1,1017
2019,2,2,16,30,127,1.9,3.5,110,74.47,23.9,1016
2019,2,2,17,30,100,1.7,3.6,96,71.55,24.4,1015
2019,2,2,18,30,188,1.7,3.6,84,70.32,24.5,1014
2019,2,2,19,30,169,1.9,3.7,77,70.88,24.1,1014
2019,2,2,20,30,395,2.2,3.7,74,75.64,23.1,1014
2019,2,2,21,30,484,1.9,3.7,74,82.91,21.7,1014
2019,2,2,22,30,41,1.5,3.6,77,92.22,20,1014
2019,2,2,23,30,0,1.4,3.6,79,94.62,19.1,1014
2019,2,3,0,30,0,1.4,3.5,83,100,17.9,1015
2019,2,3,1,30,0,1.2,3.5,84,100,17.1,1015
2019,2,3,2,30,0,1.1,3.4,85,100,16.6,1015
2019,2,3,3,30,0,1,3.4,86,100,16.2,1014
2019,2,3,4,30,0,0.9,3.4,85,100,15.9,1014
2019,2,3,5,30,0,0.9,3.4,79,100,15.9,1013
2019,2,3,6,30,0,0.8,3.4,73,100,16,1013
2019,2,3,7,30,0,0.8,3.4,67,100,16,1013
2019,2,3,8,30,0,0.7,3.4,64,100,15.9,1013
2019,2,3,9,30,0,0.7,3.4,65,100,15.8,1012
2019,2,3,10,30,0,0.7,3.3,62,100,15.8,1013
2019,2,3,11,30,0,0.6,3.3,57,100,16,1013
2019,2,3,12,30,4,0.4,3.3,59,96.91,16.9,1013
2019,2,3,13,30,0,0.3,3.2,127,95.21,17.9,1014
2019,2,3,14,30,1,0.8,3.2,209,90.56,19,1014
2019,2,3,15,30,31,1.7,3.2,234,87.31,20.3,1014
2019,2,3,16,30,31,2.3,3.2,249,83.77,21.2,1013
2019,2,3,17,30,20,2.7,3.2,263,80.4,21.9,1012
2019,2,3,18,30,0,2.9,3.2,269,78.98,22.2,1012
2019,2,3,19,30,3,2.9,3.2,273,79.02,22.2,1011
2019,2,3,20,30,405,2.7,3.2,278,79.75,22.1,1010
2019,2,3,21,30,550,1.8,3.2,284,85.63,21.1,1010
2019,2,3,22,30,58,1,3.2,292,95.88,19.4,1011
2019,2,3,23,30,0,1,3.2,297,97.41,18.6,1011
2019,2,4,0,30,0,0.9,3.1,320,100,17.8,1012
2019,2,4,1,30,0,0.9,3,341,100,17.2,1012
2019,2,4,2,30,0,0.9,2.8,178,100,16.7,1013
2019,2,4,3,30,0,1,2.7,8,100,16.2,1013
2019,2,4,4,30,0,1.2,2.6,15,100,15.8,1013
2019,2,4,5,30,0,1.6,2.5,20,100,15.3,1012
2019,2,4,6,30,0,1.8,2.4,22,100,14.7,1012
2019,2,4,7,30,0,1.8,2.3,21,100,14.1,1012
2019,2,4,8,30,0,1.6,2.2,19,100,13.6,1012
2019,2,4,9,30,0,1.5,2.2,15,100,13,1013
2019,2,4,10,30,0,1.3,2.1,13,100,12.3,1013
2019,2,4,11,30,0,1.4,2.1,15,100,12.4,1014
2019,2,4,12,30,108,2,2.1,16,93.08,13.8,1014
2019,2,4,13,30,153,2.3,2.1,17,86.57,15.8,1015
2019,2,4,14,30,0,2.1,2.1,18,81.94,17.5,1015
2019,2,4,15,30,0,1.7,2.2,16,78.35,19,1015
2019,2,4,16,30,9,1.5,2.3,14,75.39,20.4,1014
2019,2,4,17,30,24,1.5,2.4,14,73.72,21.4,1013
2019,2,4,18,30,447,1.6,2.5,8,72.57,22,1013
2019,2,4,19,30,830,1.5,2.7,4,72.47,22,1013
2019,2,4,20,30,694,1.4,2.9,11,74.79,21.2,1013
